CE;Naturaleza;Denom. Genérica Centro;Cód. RCD Centro;Centro;Domicilio;coordenadas;Cód. Postal;Provincia;Municipio;Enseñanza (agrupada);Enseñanza;Modalidad;Curso;Sexo;Edad;Nº Alumnos
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005926;CÁNDIDO DOMINGO;Cl. Sobrarbe, 8;;50015;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Mujer;11 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005926;CÁNDIDO DOMINGO;Cl. Sobrarbe, 8;;50015;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Hombre;11 Años;17
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005926;CÁNDIDO DOMINGO;Cl. Sobrarbe, 8;;50015;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Hombre;12 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005926;CÁNDIDO DOMINGO;Cl. Sobrarbe, 8;;50015;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Mujer;11 Años;17
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005926;CÁNDIDO DOMINGO;Cl. Sobrarbe, 8;;50015;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Mujer;12 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005926;CÁNDIDO DOMINGO;Cl. Sobrarbe, 8;;50015;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Mujer;13 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EI;E. Infantil - Primer Ciclo;Total;Total;Hombre;2 Años;12
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EI;E. Infantil - Primer Ciclo;Total;Total;Mujer;2 Años;6
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;3 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;4 Años;14
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;5 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;3 Años;11
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;4 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;5 Años;11
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Hombre;6 Años;11
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Hombre;7 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Mujer;6 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Mujer;7 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Segundo;Hombre;7 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Segundo;Hombre;8 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Segundo;Mujer;7 Años;9
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Hombre;8 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Hombre;9 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Mujer;8 Años;11
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Mujer;9 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Hombre;9 Años;14
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Hombre;10 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Mujer;9 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Mujer;10 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Hombre;10 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Hombre;11 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Mujer;10 Años;9
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Mujer;11 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Hombre;11 Años;6
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Hombre;12 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Mujer;11 Años;9
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005951;DOMINGO MIRAL;CL. MESONES DE ISUELA, 7;;50007;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Mujer;12 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EI;E. Infantil - Primer Ciclo;Total;Total;Hombre;2 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EI;E. Infantil - Primer Ciclo;Total;Total;Mujer;2 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;3 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;4 Años;11
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;5 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;3 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;4 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;5 Años;9
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;6 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Hombre;6 Años;6
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Hombre;7 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Mujer;6 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Segundo;Hombre;7 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Segundo;Hombre;8 Años;9
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Segundo;Mujer;7 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Segundo;Mujer;8 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Hombre;8 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Hombre;9 Años;6
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Hombre;10 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Mujer;8 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Mujer;9 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Hombre;9 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Hombre;10 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Hombre;11 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Mujer;9 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Mujer;10 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Mujer;11 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Hombre;10 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Hombre;11 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Mujer;10 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Mujer;11 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Hombre;11 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Hombre;12 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Mujer;11 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005963;FERNANDO EL CATÓLICO;Cl San Vicente Ferrer, 2;;50011;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Mujer;12 Años;9
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;3 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;4 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;5 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;3 Años;15
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;4 Años;15
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;5 Años;15
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Hombre;6 Años;15
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Hombre;7 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Mujer;6 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Segundo;Hombre;7 Años;9
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Segundo;Hombre;8 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Segundo;Mujer;7 Años;12
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Segundo;Mujer;9 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Hombre;8 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Hombre;9 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Mujer;8 Años;14
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Tercero;Mujer;9 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Hombre;9 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Hombre;10 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Mujer;9 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Cuarto;Mujer;10 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Hombre;10 Años;9
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Hombre;11 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Mujer;10 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Quinto;Mujer;11 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Hombre;11 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Hombre;12 Años;6
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005975;GASCÓN Y MARÍN;Pza. de los Sitios, 4;;50001;Zaragoza;Zaragoza;EP;E. Primaria;Total;Sexto;Mujer;11 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005999;JERÓNIMO BLANCAS Y TOMÁS;CL. El Noticiero, 1;;50012;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;3 Años;39
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005999;JERÓNIMO BLANCAS Y TOMÁS;CL. El Noticiero, 1;;50012;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;4 Años;25
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005999;JERÓNIMO BLANCAS Y TOMÁS;CL. El Noticiero, 1;;50012;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;5 Años;21
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005999;JERÓNIMO BLANCAS Y TOMÁS;CL. El Noticiero, 1;;50012;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;6 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005999;JERÓNIMO BLANCAS Y TOMÁS;CL. El Noticiero, 1;;50012;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;3 Años;23
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005999;JERÓNIMO BLANCAS Y TOMÁS;CL. El Noticiero, 1;;50012;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;4 Años;26
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005999;JERÓNIMO BLANCAS Y TOMÁS;CL. El Noticiero, 1;;50012;Zaragoza;Zaragoza;EI;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;5 Años;17
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005999;JERÓNIMO BLANCAS Y TOMÁS;CL. El Noticiero, 1;;50012;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Hombre;6 Años;33
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005999;JERÓNIMO BLANCAS Y TOMÁS;CL. El Noticiero, 1;;50012;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Hombre;7 Años;6
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005999;JERÓNIMO BLANCAS Y TOMÁS;CL. El Noticiero, 1;;50012;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Mujer;6 Años;29
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005999;JERÓNIMO BLANCAS Y TOMÁS;CL. El Noticiero, 1;;50012;Zaragoza;Zaragoza;EP;E. Primaria;Total;Primero;Mujer;7 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005999;JERÓNIMO BLANCAS Y TOMÁS;CL. El Noticiero, 1;;50012;Zaragoza;Zaragoza;EP;E. Primaria;Total;Segundo;Hombre;7 Años;35
