CE;Naturaleza;Denom. Genérica Centro;Cód. RCD Centro;Centro;Cód. RCD Centro;Domicilio;Provincia;Municipio;Enseñanza (agrupada);Enseñanza (estatal);Enseñanza;Modalidad;Curso;Sexo;Edad;Nº Alumnos
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;4 Años;13
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;5 Años;19
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Hombre;6 Años;12
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Mujer;6 Años;12
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Mujer;7 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Hombre;7 Años;12
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Hombre;8 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Mujer;7 Años;14
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Mujer;8 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Hombre;8 Años;17
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Hombre;9 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Mujer;8 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Mujer;9 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Cuarto;Hombre;9 Años;12
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Cuarto;Hombre;10 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Cuarto;Mujer;9 Años;12
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Cuarto;Mujer;10 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Quinto;Hombre;10 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Quinto;Hombre;11 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Quinto;Mujer;10 Años;18
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Quinto;Mujer;11 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Sexto;Hombre;11 Años;23
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Sexto;Hombre;12 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Sexto;Mujer;11 Años;13
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005574;GUSTAVO ADOLFO BÉCQUER;50005574;Avda. de la Jota, nº 7;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Sexto;Mujer;12 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;3 Años;22
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;4 Años;28
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;5 Años;35
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;3 Años;24
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;4 Años;17
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;5 Años;31
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Hombre;6 Años;32
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Hombre;7 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Mujer;6 Años;25
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Mujer;7 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Hombre;7 Años;28
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Hombre;8 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Mujer;7 Años;23
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Mujer;8 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Hombre;8 Años;21
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Hombre;9 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Mujer;8 Años;22
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Mujer;9 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Cuarto;Hombre;9 Años;26
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Cuarto;Hombre;10 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Cuarto;Mujer;9 Años;18
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Cuarto;Mujer;10 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Quinto;Hombre;10 Años;17
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Quinto;Hombre;11 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Quinto;Mujer;10 Años;17
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Quinto;Mujer;11 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Sexto;Hombre;11 Años;30
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Sexto;Hombre;12 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Sexto;Mujer;11 Años;32
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005598;JULIÁN NIETO TAPIA;50005598;Cami. Del Pilón, 150;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Sexto;Mujer;12 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;3 Años;12
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;4 Años;12
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;5 Años;21
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;3 Años;14
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;4 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;5 Años;15
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Hombre;6 Años;11
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Hombre;7 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Mujer;6 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Mujer;7 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Hombre;7 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Hombre;8 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Mujer;7 Años;18
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Mujer;8 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Hombre;8 Años;12
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Hombre;9 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Hombre;10 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Mujer;8 Años;7
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Mujer;9 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Cuarto;Hombre;9 Años;11
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Cuarto;Hombre;11 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Cuarto;Mujer;9 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Cuarto;Mujer;10 Años;4
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Quinto;Hombre;10 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Quinto;Hombre;11 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Quinto;Mujer;10 Años;5
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Quinto;Mujer;11 Años;2
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Sexto;Hombre;11 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Sexto;Hombre;12 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Sexto;Mujer;11 Años;13
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005631;HERMANOS ARGENSOLA;50005631;Cl. Escuelas, 23;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Sexto;Mujer;12 Años;1
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005641;FERNÁNDEZ VIZARRA;50005641;Cl. Gaspar De Pex, 3;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;3 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005641;FERNÁNDEZ VIZARRA;50005641;Cl. Gaspar De Pex, 3;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;4 Años;10
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005641;FERNÁNDEZ VIZARRA;50005641;Cl. Gaspar De Pex, 3;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Hombre;5 Años;13
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005641;FERNÁNDEZ VIZARRA;50005641;Cl. Gaspar De Pex, 3;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;3 Años;11
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005641;FERNÁNDEZ VIZARRA;50005641;Cl. Gaspar De Pex, 3;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;4 Años;9
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005641;FERNÁNDEZ VIZARRA;50005641;Cl. Gaspar De Pex, 3;Zaragoza;Zaragoza;EI;Educación Infantil Segundo Ciclo;E. Infantil _ Segundo Ciclo;Total;Total;Mujer;5 Años;6
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005641;FERNÁNDEZ VIZARRA;50005641;Cl. Gaspar De Pex, 3;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Hombre;6 Años;11
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005641;FERNÁNDEZ VIZARRA;50005641;Cl. Gaspar De Pex, 3;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Primero;Mujer;6 Años;6
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005641;FERNÁNDEZ VIZARRA;50005641;Cl. Gaspar De Pex, 3;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Hombre;7 Años;6
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005641;FERNÁNDEZ VIZARRA;50005641;Cl. Gaspar De Pex, 3;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Hombre;8 Años;3
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005641;FERNÁNDEZ VIZARRA;50005641;Cl. Gaspar De Pex, 3;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Segundo;Mujer;7 Años;8
2019/2020;Centro público;Colegio de Educación Infantil y Primaria;50005641;FERNÁNDEZ VIZARRA;50005641;Cl. Gaspar De Pex, 3;Zaragoza;Zaragoza;EP;E. Primaria;E. Primaria;Total;Tercero;Hombre;8 Años;4
