DATOS_ID;CABECERA_ID;ACOD_CENTRO;ACOD_EXTENSION;NCURSO_ACADEMICO;ACOD_ENTIDAD;ACOD_CRUCE;ACOD_ENSENANZA;ACOD_RECOGIDA;ACARACT1;AVALOR1;ACARACT2;AVALOR2;ACARACT3;AVALOR3;ACARACT4;AVALOR4;ACARACT5;AVALOR5;NDATO;ACOD_ENTIDAD_1;ACOD_CARAC;ACOD_VALOR;AVALOR;ATOTAL;ACOD_VALOR_EST;DFECHA_CREACION;AUSU_CREACION;ADESCRIPCION_CORTA
5.438.643;404.982;50017394;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.801.872;428.837;50017448;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.801.873;428.837;50017448;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.559.951;413.053;50017451;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.559.952;413.053;50017451;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.431.833;403.536;50017527;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.431.834;403.536;50017527;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.438.740;404.998;50017539;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.438.741;404.998;50017539;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.432.035;403.566;50017540;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.432.036;403.566;50017540;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.438.866;405.010;50017552;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.573.017;413.884;50017606;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.573.018;413.884;50017606;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.727.102;424.761;50017631;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.727.103;424.761;50017631;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.440.518;405.446;50017643;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.440.519;405.446;50017643;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.703.507;423.066;50017655;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.721.573;424.406;50017667;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.721.902;424.431;50017679;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.607.863;416.100;50017680;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.607.864;416.100;50017680;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.553.441;412.522;50017710;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.553.442;412.522;50017710;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.573.053;413.895;50017734;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.573.054;413.895;50017734;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.438.908;405.021;50017758;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.438.909;405.021;50017758;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.851.493;431.857;50017771;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.851.494;431.857;50017771;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.432.213;403.600;50017783;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.432.214;403.600;50017783;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.443.107;405.997;50017801;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.443.108;405.997;50017801;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.439.031;405.051;50017825;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.432.384;403.630;50017837;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.440.574;405.462;50017849;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.440.575;405.462;50017849;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.712.249;423.734;50017850;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.712.248;423.734;50017850;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.446.517;406.338;50017862;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.446.518;406.338;50017862;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.721.905;424.433;50017874;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.721.906;424.433;50017874;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.572.505;413.829;50017898;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.572.506;413.829;50017898;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.807.257;429.165;50017904;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.807.258;429.165;50017904;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.452.591;406.808;50017916;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.452.592;406.808;50017916;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.432.947;403.792;50017931;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.432.948;403.792;50017931;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.443.191;406.022;50017941;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.443.192;406.022;50017941;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.433.041;403.817;50017953;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.432.426;403.646;50017965;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.432.559;403.678;50017989;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.443.241;406.029;50017990;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.443.242;406.029;50017990;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.439.033;405.053;50018039;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.439.034;405.053;50018039;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.433.127;403.849;50018040;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.433.128;403.849;50018040;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.573.462;413.990;50018052;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.573.463;413.990;50018052;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.573.534;413.997;50018064;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.573.535;413.997;50018064;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.744.534;425.685;50018076;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.744.535;425.685;50018076;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.433.245;403.870;50018091;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.433.246;403.870;50018091;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.433.289;403.877;50018118;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.576.676;414.209;50018121;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.576.677;414.209;50018121;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.457.704;407.155;50018131;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.457.703;407.155;50018131;00;2.019;SC;R01;000000000;01;01;2;;;;;;;;;1;SC;01;2;Residencia;N;2;09/14/2001 00:00:00;0000;Residencia
5.457.702;407.155;50018131;00;2.019;SC;R01;000000000;01;01;3;;;;;;;;;1;SC;01;3;Transporte;N;3;09/14/2001 00:00:00;0000;Transporte
5.457.701;407.155;50018131;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.722.385;424.468;50018143;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.654.511;419.133;50018167;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.654.512;419.133;50018167;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.573.144;413.911;50018179;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.433.358;403.904;50018192;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.433.359;403.904;50018192;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.573.673;414.027;50018209;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.573.674;414.027;50018209;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.727.255;424.804;50018210;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.727.256;424.804;50018210;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.776.701;427.342;50018234;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.776.702;427.342;50018234;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.445.381;406.282;50018246;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.445.382;406.282;50018246;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.635.249;417.798;50018258;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.635.250;417.798;50018258;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.596.183;415.368;50018261;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.596.184;415.368;50018261;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.463.430;407.519;50018271;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.463.431;407.519;50018271;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.510.536;410.604;50018283;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.573.754;414.043;50018295;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.433.531;403.934;50018301;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.433.533;403.936;50018313;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.433.534;403.936;50018313;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.433.665;403.957;50018325;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.433.666;403.957;50018325;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.711.544;423.595;50018337;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.711.545;423.595;50018337;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.433.803;403.982;50018349;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.433.804;403.982;50018349;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.711.691;423.616;50018350;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.711.692;423.616;50018350;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.433.907;403.998;50018362;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.433.908;403.998;50018362;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.433.911;404.000;50018374;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.433.912;404.000;50018374;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.776.797;427.354;50018386;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.776.798;427.354;50018386;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.802.001;428.869;50018398;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.802.002;428.869;50018398;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.432.901;403.774;50018404;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.842.597;431.409;50018416;00;2.019;SC;R01;000000000;01;01;3;;;;;;;;;1;SC;01;3;Transporte;N;3;09/14/2001 00:00:00;0000;Transporte
5.726.508;424.679;50018428;00;2.019;SC;R01;000000000;01;01;3;;;;;;;;;1;SC;01;3;Transporte;N;3;09/14/2001 00:00:00;0000;Transporte
5.442.377;405.853;50018441;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.443.297;406.045;50018453;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.443.298;406.045;50018453;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.434.066;404.046;50018477;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.432.903;403.776;50018489;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.712.292;423.741;50018490;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.436.727;404.674;50018507;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.436.728;404.674;50018507;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.440.685;405.474;50018519;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.440.684;405.474;50018519;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.434.098;404.053;50018520;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.434.191;404.078;50018532;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.434.192;404.078;50018532;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.565.637;413.383;50018556;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.434.334;404.121;50018601;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.727.329;424.820;50018623;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.434.410;404.142;50018647;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.434.411;404.142;50018647;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.434.445;404.153;50018659;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.434.446;404.153;50018659;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.711.726;423.627;50018672;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.711.727;423.627;50018672;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.434.525;404.174;50018684;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.654.515;419.135;50018696;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.654.516;419.135;50018696;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.443.446;406.075;50018702;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.443.447;406.075;50018702;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
5.434.590;404.190;50018714;00;2.019;SC;R01;000000000;01;01;1;;;;;;;;;1;SC;01;1;Comedor;N;1;09/14/2001 00:00:00;0000;Comedor
5.434.591;404.190;50018714;00;2.019;SC;R01;000000000;01;01;4;;;;;;;;;1;SC;01;4;Apertura antes del horario lectivo;N;4;09/14/2001 00:00:00;0000;Apertura antes horario lectivo
